플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,네이키드 naked,6,78,65.61666666666666,393.7
치지직,숀쟝,8.4,80,46.36904761904762,389.5
SOOP,만조,21.9,24,17.410958904109588,381.3
SOOP,주드,23.8,43,15.978991596638656,380.3
SOOP,코코양,10.3,58,36.86407766990291,379.7
치지직,김공은,43,23,8.816279069767441,379.1
SOOP,예니_ouo,28.8,23,13.159722222222221,379
SOOP,호진LEE,4.5,106,84.06666666666666,378.3
SOOP,이지수^^*,11.6,49,32.241379310344826,374
SOOP,히마리♥,21.3,25,17.474178403755868,372.2
치지직,상 애,35.1,19,10.595441595441596,371.9
치지직,박평구천,47.8,41,7.7573221757322175,370.8
SOOP,니코♡,4,218,92.65,370.6
SOOP,볼가지,23.1,24,16.01298701298701,369.9
SOOP,거대별,4.6,120,80.30434782608695,369.4
SOOP,뚜닝,18.2,30,20.26923076923077,368.9
치지직,레비얀 Leviyan,4.6,119,80.1086956521739,368.5
치지직,난선미,25.4,41,14.440944881889763,366.8
SOOP,viperdemon,8.1,81,44.74074074074074,362.4
SOOP,로기다,3.6,144,98.83333333333333,355.8
치지직,마카04,14.1,48,25.22695035460993,355.7
치지직,쪼뭉,20.3,31,17.517241379310345,355.6
SOOP,미현영♡,7,66,50.75714285714286,355.3
SOOP,시즈애,17.2,32,20.41860465116279,351.2
SOOP,유후피아노래,6,66,58.2,349.2
치지직,엄덕구1,16.1,33,21.645962732919255,348.5
치지직,와팬,7.5,86,46.373333333333335,347.8
SOOP,마두,31.6,20,10.990506329113924,347.3
SOOP,카히리,7.6,92,45.63157894736842,346.8
SOOP,잼율이,7.5,67,45.88,344.1
SOOP,김병살,6.1,70,56.26229508196721,343.2
SOOP,×야뿌×,15.8,36,21.5,339.7
SOOP,최세상,7.4,98,45.810810810810814,339
SOOP,토끼예나,1.9,199,177.42105263157896,337.1
SOOP,지별,43.5,19,7.7218390804597705,335.9
SOOP,치유+,20.4,35,16.426470588235293,335.1
