플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
SOOP,박나닝,121.2,150,150,78,31.5,296,178.2825396825397,5615.9
치지직,류시호 RyuSiho,121.4,105,85,166,3.3,518,424.6060606060606,1401.2
SOOP,데스해머쵸로,124.6,115,105,149,5.8,470,290.6551724137931,1685.8
SOOP,태영♥,124.8,82,61,210,1.4,746,614.2857142857143,860
치지직,쟁구임,126.2,127,91,161,4,418,357.75,1431
SOOP,햇비,127,81,54,223,1.1,750,693.0909090909091,762.4
SOOP,으냉이,128,102,88,181,3,545,376.43333333333334,1129.3
치지직,선데이1,128.8,136,158,96,18.6,356,166.05913978494624,3088.7
SOOP,문모모,131.2,148,179,75,48.8,305,122.94057377049181,5999.5
치지직,담유이,131.2,116,102,168,4.4,462,308.97727272727275,1359.5
치지직,이로나묭 치카,134.4,124,89,185,3,430,365.93333333333334,1097.8
SOOP,초롱CH0R0NG,135.2,156,136,124,10.6,282,202.17924528301887,2143.1
SOOP,서나앙,135.8,121,162,117,14.6,447,160.76027397260273,2347.1
SOOP,김세노,137.2,100,134,159,7.1,569,205.11267605633802,1456.3
치지직,해마티엘,137.4,101,151,142,10.1,567,176.40594059405942,1781.7
SOOP,깡담비,137.8,129,192,88,38,405,107.9578947368421,4102.4
SOOP,수힛,138.4,142,142,133,10.1,315,190.07920792079207,1919.8
치지직,윤산삼,142.4,170,161,110,15.3,246,162.84313725490196,2491.5
SOOP,키이세,143,113,129,172,6,476,216.55,1299.3
SOOP,stalk3row,143.2,160,141,137,9.8,272,190.10204081632654,1863
SOOP,구루미:9,143.8,103,163,145,11.1,543,159.3063063063063,1768.3
SOOP,모요,145.2,162,185,97,26.8,262,114.88059701492537,3078.8
SOOP,디임,145.6,80,71,253,1.2,762,505.6666666666667,606.8
SOOP,사과몽,146.2,145,201,92,35.7,309,96.82633053221288,3456.7
SOOP,유시에,147.6,182,189,89,35.3,210,110.15864022662889,3888.6
SOOP,빡준빈,148.8,176,154,130,11.5,227,170.11304347826086,1956.3
치지직,갓샤인2,151.4,151,111,192,4.1,292,253.78048780487805,1040.5
치지직,큐베 CuVee,153,97,83,251,1.4,571,458.64285714285717,642.1
치지직,새 담,154.2,179,188,108,22.4,220,111.875,2506
치지직,인간젤리,155.2,132,95,227,2.2,397,339.6818181818182,747.3
