플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,앙탈깜지,7.6,19,12.855263157894736,97.7
치지직,신 S1N,8.3,32,11.771084337349398,97.7
치지직,부부워치,10,18,9.76,97.6
SOOP,이예다,5.1,22,19.137254901960784,97.6
SOOP,에냐_,5.3,22,18.264150943396228,96.8
치지직,박용준06,7.9,19,12.126582278481013,95.8
치지직,E클립S,19,11,5.026315789473684,95.5
치지직,AZENT,5.9,27,16.16949152542373,95.4
치지직,쵸꾸미,3.5,33,27.228571428571428,95.3
치지직,인지상지형,5.8,21,16.413793103448278,95.2
SOOP,예니_ouo,5,27,18.94,94.7
SOOP,해봄♡,2.8,41,33.785714285714285,94.6
치지직,아마시로 메이,0.9,116,104.88888888888889,94.4
치지직,Apro07,21.6,10,4.37037037037037,94.4
SOOP,냐쵸♥,2.3,48,40.608695652173914,93.4
SOOP,츄르°,15.1,11,6.172185430463577,93.2
SOOP,드행이,10.3,13,9.03883495145631,93.1
SOOP,행성이,21,7,4.428571428571429,93
치지직,후롱HOORONG,26,8,3.576923076923077,93
치지직,덕덕이존,7.6,20,12.236842105263158,93
치지직,정묘린,13.5,14,6.888888888888889,93
치지직,탑드래곤,4.1,52,22.634146341463413,92.8
치지직,송하나SONGHANA,1.2,86,77,92.4
치지직,TaeJong2,8.3,19,11.120481927710843,92.3
치지직,흐 림,15.7,11,5.872611464968153,92.2
치지직,쭉쭉이0,15.1,15,6.099337748344371,92.1
치지직,lynz 린지,36.7,7,2.5068119891008176,92
치지직,몽블랑도너츠,14.1,13,6.50354609929078,91.7
치지직,대추야자,20,9,4.585,91.7
SOOP,에임실종,27.9,5,3.2759856630824373,91.4
치지직,징 가,2.9,43,31.448275862068964,91.2
치지직,디단장,9.9,15,9.202020202020202,91.1
치지직,망구빙수,21.4,8,4.257009345794392,91.1
