플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,알로애 Aloe,27.5,11,6.592727272727273,181.3
치지직,유 식혜,3.2,75,56.34375,180.3
SOOP,한비。,5.9,38,30.11864406779661,177.7
SOOP,빅픽쳐.,21.9,14,8.10958904109589,177.6
치지직,이야 폰 에스페리아,10,26,17.73,177.3
치지직,바나나맛우윰,8,32,22.0375,176.3
SOOP,민코__,36.4,9,4.829670329670329,175.8
치지직,신사고양이니케,53.2,13,3.287593984962406,174.9
치지직,겜테,44.8,11,3.9017857142857144,174.8
치지직,샘승아,2.5,127,69.4,173.5
치지직,호앵 메로롱,2.6,83,66.6923076923077,173.4
SOOP,임하밍,3.4,56,50.55882352941177,171.9
치지직,김나성,0.2,889,854.5,170.9
치지직,루나냥,3.5,60,48.51428571428571,169.8
치지직,크랭크,1.5,149,112.53333333333333,168.8
SOOP,콧시_,7.7,26,21.857142857142858,168.3
SOOP,심포님,10.2,24,16.46078431372549,167.9
SOOP,백노루,14.6,16,11.465753424657533,167.4
치지직,유메카와 토아,13.5,20,12.392592592592592,167.3
SOOP,새잎,3,68,55.5,166.5
치지직,델 쥬,6.3,35,26.396825396825395,166.3
치지직,담담비,27.4,12,6.0583941605839415,166
치지직,아라리 Arari,13.4,39,12.350746268656716,165.5
치지직,엉탐남,15.1,29,10.900662251655628,164.6
SOOP,리화-ㅅ-,16.2,15,10.141975308641975,164.3
치지직,빵룽,1.8,102,91.27777777777777,164.3
치지직,도그홀,11.1,35,14.702702702702704,163.2
치지직,은설또,7.1,42,22.887323943661972,162.5
SOOP,윤워커,34.3,8,4.737609329446064,162.5
치지직,조이냥,1.6,128,101.4375,162.3
치지직,식스리,8.3,29,19.542168674698797,162.2
치지직,차령,15.6,16,10.371794871794872,161.8
치지직,터진모찌모찌,10.4,32,15.538461538461538,161.6
치지직,방아방하,28.8,10,5.583333333333333,160.8
씨미,반달냐,14.8,18,10.804054054054054,159.9
치지직,발컨 테레사,38.7,10,4.124031007751938,159.6
치지직,히영씨,3.1,64,51.38709677419355,159.3
SOOP,임효람,29.7,9,5.36026936026936,159.2
치지직,채두나,4.1,46,38.73170731707317,158.8
SOOP,호진맨,7.4,27,21.43243243243243,158.6
치지직,작은쿠마2,48.3,6,3.271221532091097,158
치지직,쿠욱밥,30.7,10,5.133550488599348,157.6
SOOP,후와,6,32,26.2,157.2
SOOP,차시호,17.2,15,9.133720930232558,157.1
치지직,고블린1,46.3,8,3.3930885529157666,157.1
치지직,유하나 YuHaNa,17.5,18,8.954285714285714,156.7
치지직,희 야,12.2,21,12.844262295081966,156.7
SOOP,응큼아재,33.8,8,4.627218934911243,156.4
SOOP,장덕이11,1.7,103,91.6470588235294,155.8
SOOP,멍지수.,3.6,54,43.19444444444444,155.5
치지직,남다늘,15.3,14,10.117647058823529,154.8
치지직,서씨가문의수치,7.3,27,21.19178082191781,154.7
치지직,에테 아스티아,6.3,32,24.53968253968254,154.6
치지직,은왕,6.2,35,24.79032258064516,153.7
SOOP,두부랑_,6,32,25.616666666666667,153.7
SOOP,댐보이,2.4,81,63.958333333333336,153.5
SOOP,유매미,10.6,22,14.481132075471699,153.5
SOOP,심시온,23.3,9,6.579399141630901,153.3
치지직,리 이,7.3,34,20.986301369863014,153.2
치지직,노솔링,15.4,16,9.928571428571429,152.9
치지직,단양 danyang,4.6,45,33.04347826086956,152
치지직,남청하,46.9,11,3.232409381663113,151.6
치지직,겜보1,17.1,16,8.847953216374268,151.3
치지직,빛단아,16.2,16,9.333333333333334,151.2
치지직,다 밍,9,31,16.766666666666666,150.9
SOOP,이학일.,8,25,18.7375,149.9
치지직,빛나비,15.7,16,9.522292993630574,149.5
치지직,명칠,3.4,48,43.8235294117647,149
치지직,파랑 PARANG,15.5,13,9.587096774193549,148.6
치지직,유논 VRECORD,2,80,73.95,147.9
SOOP,BJ핑구,7.4,27,19.89189189189189,147.2
SOOP,Rity~,9.9,19,14.818181818181818,146.7
SOOP,무치님,4.9,33,29.93877551020408,146.7
치지직,오소라,5.8,30,25.24137931034483,146.4
